customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total
7641-euyet,1,m,1,1,1,46,1,1,fiber optic,1,1,1,0,1,0,month,1,electronic check,100.7,4541.2
7641-tqfhn,0,m,0,0,1,39,1,1,fiber optic,0,0,0,1,1,1,two year,0,mailed check,100.55,3895.35
7643-rchxs,0,f,0,1,1,63,1,0,no,0,0,0,0,0,0,two year,0,electronic check,19.35,1263.85
7644-omvmy,0,m,0,1,1,0,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.85,
7647-gyykx,0,f,0,1,1,54,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),20.35,1092.35
7649-phjvr,0,m,0,0,0,11,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.5,226.8
7649-sijjf,0,m,0,1,0,71,1,1,dsl,1,1,1,1,0,1,two year,1,mailed check,80.1,5585.4
7654-ywjuf,0,m,0,1,0,43,1,0,fiber optic,1,0,1,1,0,0,one year,1,bank transfer (automatic),84.25,3539.25
7657-dyepj,1,m,1,0,0,38,1,0,dsl,0,1,1,1,1,0,one year,1,credit card (automatic),70.15,2497.35
7658-uyuqs,0,m,1,1,0,21,1,0,fiber optic,0,0,1,0,1,0,month,0,bank transfer (automatic),86.55,1857.25
7660-hdpjv,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.2,69.2
7661-cpurm,0,m,0,0,0,19,1,0,fiber optic,0,0,0,1,0,1,one year,1,credit card (automatic),87.7,1725.95
7662-twisv,,f,0,0,1,51,0,0,dsl,1,0,1,1,1,1,one year,0,bank transfer (automatic),60.15,3077.0
7663-cuxzb,0,m,0,1,0,59,1,1,fiber optic,1,1,1,1,1,1,two year,0,electronic check,113.75,6561.25
7663-rgwbc,1,m,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,1,mailed check,44.15,44.15
7663-yjhsn,0,f,0,1,0,72,1,1,fiber optic,1,1,1,1,1,0,two year,1,bank transfer (automatic),103.95,7556.9
7663-ztegj,0,m,0,0,1,29,1,1,fiber optic,0,1,1,1,0,1,one year,0,credit card (automatic),100.55,2830.45
7665-nklav,0,f,0,1,1,36,0,0,dsl,1,0,1,1,0,0,two year,0,credit card (automatic),40.65,1547.35
7665-toald,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.6,69.6
7665-vigud,0,m,0,0,0,10,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.35,176.3
7666-wkron,1,f,0,0,0,39,1,0,fiber optic,0,0,1,1,0,0,two year,1,electronic check,80.45,3201.55
7668-xcfyv,0,f,1,1,0,17,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,92.55,1614.7
7669-lcrsd,0,m,0,1,1,12,1,0,dsl,0,0,0,0,1,0,month,1,mailed check,56.3,628.65
7670-zbpoq,0,f,0,1,0,58,1,1,dsl,1,0,0,1,0,0,one year,1,bank transfer (automatic),61.05,3478.75
7672-vfmxz,0,m,0,1,0,57,1,0,dsl,1,0,0,1,0,0,month,0,electronic check,55.7,3171.6
7673-bqgku,0,f,0,1,1,69,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.15,1337.5
7673-lprny,0,f,0,0,0,23,1,1,dsl,1,0,1,0,1,1,one year,1,electronic check,78.55,1843.05
7674-ytafd,0,f,0,0,0,33,1,0,fiber optic,0,1,0,1,0,0,one year,1,bank transfer (automatic),79.95,2684.85
7675-ozczg,1,f,1,0,0,3,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,45.0,127.1
7677-sjjjk,0,m,0,1,1,8,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.9,153.95
7682-azndk,0,m,0,1,1,34,1,0,fiber optic,0,1,1,0,1,0,month,1,electronic check,89.85,3091.75
7683-cbdkj,1,m,0,1,1,14,1,0,dsl,1,1,0,0,1,0,month,1,electronic check,65.45,937.6
7684-xsziy,0,m,0,1,1,72,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),24.3,1643.25
7688-awmdx,0,m,0,1,0,71,1,0,dsl,1,0,0,1,0,0,two year,0,bank transfer (automatic),54.5,3778.2
7690-kpncu,0,m,0,1,1,64,1,0,dsl,1,0,1,0,1,1,one year,1,credit card (automatic),73.05,4688.65
7691-kgkgp,0,m,0,1,1,53,1,0,dsl,0,1,0,1,1,0,month,0,credit card (automatic),65.0,3363.8
7691-xvtzh,0,f,0,1,0,68,1,1,fiber optic,0,0,1,0,1,0,two year,1,bank transfer (automatic),89.95,5974.3
7693-lckzl,1,m,0,1,1,5,1,1,fiber optic,0,1,0,0,0,0,month,1,electronic check,80.15,385.0
7693-qpefs,0,m,1,0,0,52,1,1,fiber optic,0,0,0,0,0,0,month,1,bank transfer (automatic),72.95,3829.75
7694-vlbwq,1,m,0,1,0,67,1,1,fiber optic,0,1,1,0,1,1,one year,0,electronic check,104.1,7040.85
7695-pklcz,0,f,0,0,0,68,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),20.5,1424.9
7696-amhod,0,f,0,1,1,49,1,0,dsl,0,1,1,0,1,1,one year,0,credit card (automatic),78.0,3824.2
7696-cftat,0,m,0,1,1,37,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.8,726.1
7698-yfgez,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.0,20.0
7703-zekef,1,m,0,0,0,23,1,1,fiber optic,0,0,1,0,0,0,month,1,electronic check,81.0,1917.1
7706-dznkk,0,m,0,0,0,11,1,0,no,0,0,0,0,0,0,month,1,credit card (automatic),20.45,237.3
7706-ylmqa,0,f,0,0,0,70,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.7,1341.5
7707-pybbh,0,m,0,0,0,40,1,0,dsl,1,1,0,1,0,0,month,1,mailed check,61.9,2647.1
7709-fqreh,,f,0,1,0,18,1,1,fiber optic,0,0,0,1,1,0,month,1,electronic check,88.85,1594.75
7710-jsyoa,0,f,0,1,1,69,1,1,fiber optic,0,1,0,1,0,1,two year,1,bank transfer (automatic),93.3,6398.05
7711-gqbzc,0,f,0,1,1,71,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),24.7,1810.55
7711-yijwc,0,m,0,1,1,61,1,0,dsl,1,1,1,1,1,1,one year,0,bank transfer (automatic),84.9,5264.5
7714-yxsmb,0,f,0,0,0,26,1,1,fiber optic,0,0,1,0,1,1,month,1,bank transfer (automatic),100.5,2599.95
7716-ytyhg,1,f,0,1,1,48,1,1,fiber optic,0,0,0,0,0,1,one year,1,mailed check,82.05,4029.95
7717-bicxi,0,m,0,1,1,60,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.55,1205.05
7718-rxdgg,0,m,0,1,0,15,1,0,fiber optic,0,0,0,0,0,0,month,1,bank transfer (automatic),68.6,1108.6
7718-upskj,0,f,0,1,0,69,1,0,fiber optic,1,1,0,1,1,1,one year,1,credit card (automatic),106.4,7251.9
7721-dvekz,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.65,19.65
7721-jxeaw,1,m,0,1,0,59,0,0,dsl,0,1,0,0,0,1,month,1,bank transfer (automatic),41.05,2452.7
7722-cvfxn,0,m,0,1,1,54,1,1,fiber optic,0,1,0,1,1,1,one year,1,electronic check,105.2,5637.85
7722-vjrqd,0,m,0,1,1,72,0,0,dsl,1,0,1,1,1,1,two year,0,bank transfer (automatic),60.95,4549.05
7727-shvzv,0,f,0,0,0,9,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),19.5,150.35
7729-jteec,0,m,0,1,1,2,1,0,dsl,0,0,0,0,0,0,month,1,electronic check,44.5,90.05
7729-xbtwx,0,m,0,1,1,66,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.75,1344.5
7730-cldsv,0,f,0,1,1,72,1,1,fiber optic,0,1,1,1,0,1,two year,1,bank transfer (automatic),98.65,7129.45
7730-iutdz,1,m,0,0,0,43,1,0,fiber optic,1,0,0,0,0,0,month,1,electronic check,75.2,3198.6
7733-udmtp,0,f,1,0,0,57,0,0,dsl,0,1,1,0,1,1,month,1,electronic check,55.0,3094.05
7734-dboai,1,f,0,1,1,1,0,0,dsl,0,0,0,1,1,0,month,0,electronic check,40.1,40.1
7739-laxog,1,f,0,1,1,32,1,1,fiber optic,0,0,1,0,0,1,month,1,bank transfer (automatic),91.05,2954.5
7740-btpux,0,m,1,1,0,55,1,1,fiber optic,0,1,1,1,1,1,two year,1,electronic check,113.6,6292.7
7740-kkcxf,0,m,0,1,0,51,0,0,dsl,0,1,0,0,0,0,month,1,credit card (automatic),30.05,1529.45
7742-mypgi,0,f,0,1,1,6,1,0,dsl,0,0,0,1,0,0,month,1,mailed check,48.8,297.35
7743-exurx,1,m,0,1,1,8,1,0,dsl,0,0,1,0,0,0,month,1,electronic check,51.05,415.05
7746-awnqw,0,f,0,0,0,28,0,0,dsl,0,0,1,1,0,0,month,1,mailed check,35.75,961.4
7746-qyvco,0,m,0,1,1,16,1,0,dsl,1,1,0,0,0,0,one year,1,mailed check,55.85,857.8
7748-umtrk,0,f,1,0,1,30,1,1,fiber optic,0,0,0,1,1,1,month,1,electronic check,101.3,2974.5
7750-eyxwz,0,f,0,0,0,12,0,0,dsl,0,1,1,1,1,1,one year,0,electronic check,60.65,743.3
7752-xusci,1,f,0,0,0,60,1,1,fiber optic,0,1,1,0,1,1,month,1,electronic check,105.9,6396.45
7753-usqyq,0,m,0,0,0,55,1,0,dsl,0,1,0,1,0,1,one year,1,electronic check,64.2,3627.3
7754-ixrmc,0,f,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,45.35,45.35
7758-ujwys,0,m,0,1,1,34,0,0,dsl,0,0,0,1,1,0,two year,1,electronic check,40.55,1325.85
7758-xkcbs,1,m,0,0,0,15,0,0,dsl,0,0,0,1,0,0,month,1,electronic check,29.7,438.25
7760-oypdy,1,f,0,0,0,2,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,80.65,144.15
7762-onljy,0,f,0,1,1,6,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.7,94.45
7762-urzqh,1,m,0,1,0,66,1,1,fiber optic,1,0,1,0,1,1,two year,1,credit card (automatic),106.05,6981.35
7764-bdpee,0,m,0,0,1,3,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.85,60.65
7765-lwvvh,0,f,0,1,1,72,1,1,fiber optic,1,1,0,0,1,0,two year,1,electronic check,95.1,6843.15
7766-cltic,0,f,0,0,0,10,1,0,dsl,0,0,0,1,0,1,month,1,mailed check,60.95,629.55
7766-cvtaf,,m,0,1,1,43,1,1,no,0,0,0,0,0,0,two year,0,mailed check,24.25,1077.95
7767-uxagj,1,m,0,0,0,1,1,1,dsl,0,0,0,0,0,0,month,1,electronic check,50.45,50.45
7771-cfqrq,0,f,0,1,1,47,1,0,dsl,0,1,0,1,0,1,two year,0,bank transfer (automatic),63.8,3007.25
7771-zonat,0,m,0,0,0,22,0,0,dsl,0,0,1,1,1,1,two year,0,bank transfer (automatic),56.75,1304.85
7774-ojsxi,1,m,0,0,0,31,1,1,fiber optic,0,1,1,0,1,1,one year,1,electronic check,103.45,3066.45
7776-qgyjc,0,f,0,1,1,39,1,0,fiber optic,0,0,1,1,0,0,month,1,bank transfer (automatic),81.5,3107.3
7776-qwnfx,1,m,1,1,0,30,1,0,dsl,0,1,0,0,0,0,month,1,bank transfer (automatic),50.4,1527.5
7777-unyhb,0,f,0,1,1,12,1,0,no,0,0,0,0,0,0,month,1,credit card (automatic),20.1,232.4
7779-lgovn,1,m,1,1,0,10,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,86.65,856.65
7779-orael,0,m,1,1,0,45,1,1,dsl,1,0,1,1,0,1,two year,0,credit card (automatic),75.15,3480.35
7780-otdso,1,m,0,1,0,18,1,1,fiber optic,1,0,0,0,1,1,month,1,electronic check,99.4,1742.95
7781-ewara,0,m,0,1,1,70,0,0,dsl,0,1,1,1,1,1,one year,0,electronic check,60.35,4138.7
7781-hvgmk,0,f,0,1,1,72,0,0,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),65.2,4784.45
7783-ykgdv,1,f,0,0,0,12,1,1,fiber optic,1,1,1,0,0,1,month,1,bank transfer (automatic),99.7,1238.45
7785-rdvig,0,f,0,1,1,3,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.3,54.7
7786-wbjyi,1,f,0,0,0,4,1,1,fiber optic,0,1,0,0,0,0,month,0,bank transfer (automatic),77.95,305.55
7787-bntzm,0,m,0,0,0,6,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),20.15,130.5
7789-cruvc,0,f,1,1,0,61,1,1,fiber optic,1,1,1,1,0,0,month,1,credit card (automatic),94.2,5895.45
7789-hksbs,0,f,1,1,0,42,1,1,fiber optic,1,0,1,0,1,1,one year,1,bank transfer (automatic),105.2,4599.15
7794-jasdg,0,m,0,0,0,1,1,0,dsl,1,0,0,0,0,0,month,1,mailed check,50.75,50.75
7795-cfocw,0,m,0,0,0,45,0,0,dsl,1,0,1,1,0,0,one year,0,bank transfer (automatic),42.3,1840.75
7797-ejmdp,0,f,0,0,0,8,1,0,dsl,1,0,0,1,0,1,month,0,bank transfer (automatic),66.05,574.5
7798-jvxym,0,f,0,0,0,14,1,0,dsl,0,0,0,1,1,1,month,1,electronic check,69.65,921.4
7799-dsews,0,m,0,0,0,18,1,0,dsl,1,0,1,1,1,0,month,1,electronic check,68.35,1299.8
7799-lgrdp,0,f,0,0,0,43,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),25.7,1188.2
7801-cednv,0,m,0,1,0,27,1,0,dsl,1,0,0,0,0,0,one year,0,credit card (automatic),48.7,1421.75
7801-kicao,0,f,0,0,0,18,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,74.15,1345.75
7802-efkny,1,m,0,1,0,5,0,0,dsl,0,0,0,0,0,0,month,1,electronic check,24.95,100.4
7803-xoccz,0,f,0,1,1,52,1,0,fiber optic,1,0,1,1,0,0,month,1,bank transfer (automatic),84.05,4326.8
7808-dvwep,0,m,0,1,0,3,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),20.0,49.65
7808-nbwyw,,f,1,1,0,3,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,80.4,224.05
7811-jivpf,0,f,0,0,0,23,1,0,dsl,0,0,1,0,0,0,month,0,credit card (automatic),49.7,1081.25
7812-fzhpe,1,f,0,1,1,17,1,1,no,0,0,0,0,0,0,month,0,mailed check,24.1,409.9
7813-tkcvo,0,f,0,1,0,20,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.35,393.15
7813-zggaw,0,m,1,0,0,31,1,1,fiber optic,0,0,1,1,1,0,month,1,bank transfer (automatic),96.6,2877.95
7814-leeve,0,f,0,1,0,1,1,0,no,0,0,0,0,0,0,month,1,bank transfer (automatic),20.3,20.3
7815-pdthl,0,m,0,0,0,35,1,0,no,0,0,0,0,0,0,two year,1,mailed check,20.2,684.4
7816-vghto,0,f,0,1,1,6,0,0,dsl,0,1,1,1,0,0,two year,0,mailed check,40.55,217.5
7817-boqpw,1,f,0,0,0,2,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,75.55,166.3
7817-omjna,0,m,0,0,0,14,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),20.4,275.7
7820-zygny,0,m,0,0,0,63,1,1,fiber optic,0,1,0,0,0,1,one year,0,credit card (automatic),90.45,5825.5
7821-dprqe,0,m,0,1,0,68,1,1,fiber optic,1,1,0,1,1,1,month,1,electronic check,107.7,7320.9
7823-jsoag,0,m,0,0,0,3,1,1,fiber optic,0,0,0,0,0,0,month,0,electronic check,74.5,217.45
7824-pansq,0,m,0,0,0,58,1,1,fiber optic,0,0,0,1,0,0,month,0,bank transfer (automatic),80.65,4807.35
7825-ecjrf,1,f,0,0,0,19,1,0,fiber optic,1,0,1,1,1,1,month,1,electronic check,106.6,1934.45
7825-gkxmw,1,f,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,45.8,45.8
7826-vvkwt,0,f,1,1,1,24,1,0,fiber optic,0,0,1,0,1,1,two year,1,electronic check,96.55,2263.45
7831-qgoxh,1,f,0,0,0,18,1,1,fiber optic,0,0,0,0,1,0,month,1,electronic check,85.2,1553.9
7833-pkihd,0,m,0,1,1,51,1,0,dsl,1,0,0,1,1,1,one year,1,bank transfer (automatic),76.4,3966.3
7838-lazfo,0,m,0,1,0,45,1,0,dsl,1,1,1,0,1,1,one year,0,bank transfer (automatic),78.8,3597.5
7839-nuiaa,0,f,0,1,1,61,1,1,dsl,1,1,0,0,0,0,month,0,electronic check,59.8,3641.5
7839-qrkxn,1,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.2,20.2
7841-fcrqd,0,f,0,1,0,33,1,0,dsl,0,1,0,1,0,0,one year,1,credit card (automatic),53.75,1857.3
7841-tzdmq,1,m,0,0,0,2,1,0,dsl,0,0,0,0,0,0,month,1,credit card (automatic),46.0,84.5
7845-urhjn,1,f,0,1,0,8,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),20.15,156.25
7846-axwom,,f,0,1,1,69,0,0,dsl,1,0,1,0,0,1,two year,1,credit card (automatic),43.95,2960.1
7850-thjmu,0,f,0,1,1,26,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.65,494.9
7850-vwjuu,0,f,0,0,0,23,1,0,fiber optic,1,0,0,0,0,0,month,1,bank transfer (automatic),75.0,1778.5
7851-flggq,1,m,0,0,0,1,0,0,dsl,0,1,0,1,0,1,month,1,mailed check,44.65,44.65
7851-wzeky,1,f,0,0,0,2,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,95.15,196.9
7852-lecyp,0,m,1,1,0,13,1,1,fiber optic,1,1,0,0,0,1,month,0,credit card (automatic),93.8,1261.0
7853-gvudz,1,f,0,1,1,1,1,0,no,0,0,0,0,0,0,month,1,credit card (automatic),20.15,20.15
7853-oetyl,0,f,0,1,0,4,0,0,dsl,1,0,0,0,0,0,month,1,electronic check,29.05,129.6
7853-wnzsy,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,credit card (automatic),19.75,19.75
7854-edssa,1,m,0,0,0,22,1,1,dsl,1,1,0,0,0,0,month,0,electronic check,59.0,1254.7
7854-ektjl,1,f,0,0,1,2,1,0,no,0,0,0,0,0,0,month,1,electronic check,19.6,35.85
7854-foksf,1,m,0,0,0,1,0,0,dsl,0,0,0,0,0,1,month,0,electronic check,35.9,35.9
7855-diwpo,0,f,0,0,0,21,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,68.65,1493.2
7856-ganil,0,m,1,1,0,45,1,1,fiber optic,0,1,1,1,1,0,one year,1,bank transfer (automatic),98.7,4525.8
7858-gtzsp,0,f,0,0,0,12,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,86.55,1066.9
7860-ksugx,0,m,0,1,1,72,1,1,dsl,1,1,1,0,0,0,two year,0,credit card (automatic),64.45,4720.0
7860-uxcrm,0,m,0,1,1,63,1,0,dsl,1,1,1,1,1,0,two year,0,credit card (automatic),74.5,4674.55
7861-uvuft,1,f,0,1,0,15,1,0,fiber optic,0,0,1,0,1,0,month,1,electronic check,84.3,1308.4
7868-bgsza,0,m,0,1,0,43,1,1,dsl,1,0,1,0,1,1,one year,1,electronic check,80.2,3581.6
7868-tmwmz,0,f,1,1,0,60,1,0,fiber optic,1,1,1,1,1,1,two year,1,bank transfer (automatic),110.0,6668.35
7869-zydst,0,m,0,1,0,31,1,1,dsl,0,0,0,0,1,0,month,1,credit card (automatic),59.05,1882.8
7872-baazr,0,f,0,1,1,53,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.55,1007.9
7872-rddlz,0,f,1,0,0,67,1,1,dsl,0,1,0,0,0,0,month,0,electronic check,54.9,3725.5
7873-cvmaw,0,m,0,0,0,72,1,1,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),88.55,6362.35
7874-ecpqj,0,f,0,0,1,4,1,0,no,0,0,0,0,0,0,month,1,bank transfer (automatic),20.05,85.5
7876-aehig,0,f,0,0,1,51,0,0,dsl,1,0,1,1,1,1,one year,0,bank transfer (automatic),60.15,3077.0
7876-beutg,0,f,0,0,0,15,1,1,dsl,0,0,0,0,0,0,month,1,mailed check,48.8,720.1
7876-dnyap,0,f,0,1,1,69,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.8,1436.95
7878-jgdkk,0,m,0,0,0,4,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,44.55,220.75
7878-rtczg,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.9,19.9
7879-cgsfv,0,m,0,0,0,55,1,0,fiber optic,1,1,0,0,1,1,one year,1,mailed check,100.9,5552.05
7880-xsojx,0,m,0,0,0,4,0,0,dsl,1,1,0,1,0,0,month,0,mailed check,42.4,146.4
7881-evuad,1,f,0,0,0,2,0,0,dsl,1,1,0,0,0,1,month,1,electronic check,42.6,72.4
7881-inrlc,1,m,0,0,0,45,1,1,fiber optic,0,1,0,0,1,1,month,1,credit card (automatic),100.85,4740.0
7883-rojoc,0,f,0,1,0,19,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,44.9,839.65
7890-vyywg,1,m,1,1,0,3,0,0,dsl,0,0,0,0,1,0,month,1,mailed check,36.45,93.7
7892-pookp,1,f,0,1,0,28,1,1,fiber optic,0,0,1,1,1,1,month,1,electronic check,104.8,3046.05
7892-qvykw,0,f,0,1,1,23,1,1,fiber optic,0,0,0,0,0,1,month,0,electronic check,85.6,1868.4
7893-ixhrq,1,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,electronic check,20.55,20.55
7895-vonwt,0,f,0,0,0,25,0,0,dsl,0,0,1,0,1,1,month,1,electronic check,48.25,1293.8
7898-pdwqe,0,m,0,1,0,71,1,1,dsl,1,1,1,1,0,1,two year,0,credit card (automatic),80.4,5727.15
7901-hxjva,0,m,0,0,0,14,1,0,fiber optic,0,0,1,0,0,0,month,0,electronic check,76.45,1117.55
7901-iidqv,0,m,0,0,0,24,1,1,dsl,0,0,0,1,0,0,one year,0,bank transfer (automatic),54.6,1242.25
7901-tbkjx,0,m,1,0,0,56,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,101.05,5594.0
7903-cmpey,1,m,1,1,0,1,1,1,fiber optic,1,0,0,0,0,0,month,1,electronic check,80.3,80.3
7905-njmxs,0,m,1,1,0,7,1,1,dsl,1,1,0,1,0,0,month,0,electronic check,64.2,475.0
7905-tvxta,0,f,0,0,0,5,1,0,dsl,1,0,0,1,1,0,month,1,electronic check,64.35,352.65
7908-qcbca,1,f,0,1,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,69.4,69.4
7909-fioiy,0,f,0,1,1,19,0,0,dsl,0,0,0,0,0,0,month,1,mailed check,24.85,434.8
7912-syrqt,1,f,0,0,0,7,1,1,fiber optic,0,0,0,0,0,0,month,1,bank transfer (automatic),75.1,552.95
7916-vccpb,0,f,0,1,1,16,1,0,fiber optic,0,1,0,0,0,0,month,0,bank transfer (automatic),73.25,1195.75
7919-zodzz,0,f,0,1,1,10,1,0,dsl,0,1,1,0,0,1,one year,1,mailed check,65.9,660.05
7921-bepci,0,f,0,0,0,72,1,1,dsl,1,1,0,0,0,0,two year,0,bank transfer (automatic),59.75,4265.0
7921-lmdfq,0,m,1,0,0,51,1,0,fiber optic,0,0,1,0,1,1,one year,1,bank transfer (automatic),94.0,4905.75
7923-iyjwy,0,m,1,0,0,67,1,1,fiber optic,1,1,1,1,1,1,two year,1,credit card (automatic),116.1,7839.85
7924-gjzfi,0,f,1,1,0,25,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.3,1813.1
7925-pnrgi,0,f,0,1,1,45,1,1,dsl,1,1,1,1,1,0,month,0,mailed check,81.3,3541.1
7926-ijoou,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),19.3,19.3
7927-auxbz,1,f,0,0,0,30,1,0,fiber optic,0,0,0,1,1,0,month,0,electronic check,85.15,2555.9
7928-vjyab,0,m,0,1,1,11,1,0,fiber optic,0,0,0,0,1,1,month,0,electronic check,90.6,1020.2
7929-dmbcv,0,f,0,1,0,20,1,0,fiber optic,0,0,1,1,0,0,month,1,mailed check,81.0,1683.7
7929-skfgk,0,m,0,1,0,70,1,1,fiber optic,1,1,1,1,1,1,two year,0,credit card (automatic),114.3,8244.3
7931-pxhfc,1,m,0,0,0,38,1,0,dsl,0,0,1,1,0,1,one year,1,mailed check,62.3,2354.8
7932-wptds,1,f,1,1,0,1,0,0,dsl,0,0,0,0,0,0,month,1,electronic check,24.8,24.8
7938-ouhio,1,m,0,0,0,3,1,0,fiber optic,0,0,1,1,1,1,month,1,electronic check,98.7,293.65
7940-uqqug,0,f,0,1,1,64,1,1,fiber optic,1,0,0,1,1,1,one year,1,bank transfer (automatic),104.4,6721.6
7941-rcjow,0,m,0,0,0,65,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),19.55,1218.65
7943-rqchr,1,f,0,0,0,9,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,94.75,889.9
7945-hlkea,0,f,0,0,0,60,1,1,dsl,1,0,1,1,0,0,one year,0,electronic check,64.75,4039.5
7945-prbvf,0,m,0,0,0,35,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),21.45,705.45
7950-xwovn,0,m,0,0,0,11,0,0,dsl,0,1,1,0,0,0,month,0,mailed check,34.7,383.55
7951-qkzpl,1,f,0,1,1,33,1,1,no,0,0,0,0,0,0,two year,1,mailed check,24.5,740.3
7951-vrdvk,0,f,0,0,0,36,1,0,dsl,1,1,1,1,1,1,one year,0,bank transfer (automatic),85.85,3003.55
7952-oboyl,0,m,0,0,0,3,1,0,fiber optic,0,0,1,1,1,0,month,1,mailed check,89.85,244.45
7954-mlbun,0,m,0,0,0,31,1,0,fiber optic,0,0,1,1,1,1,two year,0,bank transfer (automatic),99.45,3109.9
7956-xqwgu,0,m,0,0,0,27,1,0,no,0,0,0,0,0,0,month,1,credit card (automatic),19.4,460.25
7957-ryhqd,1,f,1,0,0,40,1,0,fiber optic,1,1,0,0,0,0,month,1,credit card (automatic),79.2,3233.85
7963-gqrmy,1,f,0,1,1,3,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,44.3,134.5
7963-shndt,0,f,0,0,0,52,0,0,dsl,1,1,0,1,0,0,two year,0,mailed check,39.1,1982.1
7964-vexdg,0,m,0,0,1,21,1,1,fiber optic,1,0,0,0,0,0,month,0,electronic check,80.35,1747.2
7964-yesjc,0,f,0,1,0,24,1,1,dsl,1,1,1,0,0,0,month,0,mailed check,66.3,1559.45
7964-zrkkg,0,m,0,1,0,67,1,1,fiber optic,0,1,0,0,1,0,one year,1,bank transfer (automatic),88.4,5798.3
7966-yotqw,0,m,0,0,0,10,1,1,dsl,1,0,0,0,0,0,month,1,credit card (automatic),54.5,568.2
7967-hycde,0,m,0,0,0,8,1,0,fiber optic,0,0,0,0,0,0,month,0,bank transfer (automatic),70.7,553.4
7968-bcbqb,,f,0,0,0,3,1,1,fiber optic,0,0,0,0,0,0,month,0,bank transfer (automatic),74.4,215.8
